ID,False_ID,Island,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
1587,1-And-217,Andaman,92.8879,12.8747,Miliusa tectona,Annonaceae,Tropical Moist deciduous,T,1
1593,1-And-217,Andaman,92.8879,12.8747,Calamus palustris,Arecaceae,Tropical Moist deciduous,T,3
1597,1-And-217,Andaman,92.8879,12.8747,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,1
1600,1-And-217,Andaman,92.8879,12.8747,Calamus palustris,Arecaceae,Tropical Moist deciduous,T,1
1604,1-And-217,Andaman,92.8879,12.8747,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,8
1605,1-And-217,Andaman,92.8879,12.8747,Canarium euphyllum,Burseraceae,Tropical Moist deciduous,T,4
1616,1-And-217,Andaman,92.8879,12.8747,Terminalia catappa,Combretaceae,Tropical Moist deciduous,T,2
1579,1-And-217,Andaman,92.8879,12.8747,Dillenia indica,Dilleniaceae,Tropical Moist deciduous,T,1
1580,1-And-217,Andaman,92.8879,12.8747,Diospyros crumenata,Ebenaceae,Tropical Moist deciduous,T,1
1581,1-And-217,Andaman,92.8879,12.8747,Diospyros pilosiuscula,Ebenaceae,Tropical Moist deciduous,T,1
1582,1-And-217,Andaman,92.8879,12.8747,Diospyros variegata,Ebenaceae,Tropical Moist deciduous,T,1
1595,1-And-217,Andaman,92.8879,12.8747,Diospyros marmorata,Ebenaceae,Tropical Moist deciduous,T,2
1606,1-And-217,Andaman,92.8879,12.8747,Diospyros marmorata,Ebenaceae,Tropical Moist deciduous,T,6
1608,1-And-217,Andaman,92.8879,12.8747,Glochidion calocarpum,Euphorbiaceae,Tropical Moist deciduous,T,20
1609,1-And-217,Andaman,92.8879,12.8747,Glochidion andamanicum,Euphorbiaceae,Tropical Moist deciduous,T,6
1615,1-And-217,Andaman,92.8879,12.8747,Sauropus macranthus,Euphorbiaceae,Tropical Moist deciduous,S,2
1588,1-And-217,Andaman,92.8879,12.8747,Pterocarpus dalbergioides,Fabaceae,Tropical Moist deciduous,T,1
1592,1-And-217,Andaman,92.8879,12.8747,Albizia lebbeck,Fabaceae,Tropical Moist deciduous,T,3
1602,1-And-217,Andaman,92.8879,12.8747,Leea indica,Leeaceae,Tropical Moist deciduous,S,1
1603,1-And-217,Andaman,92.8879,12.8747,Leea guineense,Leeaceae,Tropical Moist deciduous,T,2
1611,1-And-217,Andaman,92.8879,12.8747,Leea aequata,Leeaceae,Tropical Moist deciduous,S,2
1612,1-And-217,Andaman,92.8879,12.8747,Leea indica,Leeaceae,Tropical Moist deciduous,S,4
1585,1-And-217,Andaman,92.8879,12.8747,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
1610,1-And-217,Andaman,92.8879,12.8747,Hibiscus tiliaceus,Malvaceae,Tropical Moist deciduous,T,8
1591,1-And-217,Andaman,92.8879,12.8747,Stachyphrynium placentarium,Marantaceae,Tropical Moist deciduous,H,1
1577,1-And-217,Andaman,92.8879,12.8747,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,1
1590,1-And-217,Andaman,92.8879,12.8747,Oplismenus compositus,Poaceae,Tropical Moist deciduous,H,1
1594,1-And-217,Andaman,92.8879,12.8747,Dinochloa andamanica,Poaceae,Tropical Moist deciduous,S,1
1596,1-And-217,Andaman,92.8879,12.8747,Ixora finlaysoniana,Rubiaceae,Tropical Moist deciduous,S,5
1599,1-And-217,Andaman,92.8879,12.8747,Morinda citrifolia,Rubiaceae,Tropical Moist deciduous,T,2
1601,1-And-217,Andaman,92.8879,12.8747,Ixora finlaysoniana,Rubiaceae,Tropical Moist deciduous,S,2
1613,1-And-217,Andaman,92.8879,12.8747,Pleiospermium alatum,Rutaceae,Tropical Moist deciduous,T,2
1584,1-And-217,Andaman,92.8879,12.8747,Ganophyllum falcatum,Sapindaceae,Tropical Moist deciduous,T,1
1614,1-And-217,Andaman,92.8879,12.8747,Pterospermum aceroides,Sterculiaceae,Tropical Moist deciduous,S,8
1578,1-And-217,Andaman,92.8879,12.8747,Celtis timorensis,Ulmaceae,Tropical Moist deciduous,T,1
1617,1-And-218,Andaman,92.8743,12.8888,Rhizophora mucronata,Rhizophoraceae,Rhizophora,T,1
1633,1-And-219,Andaman,92.8765,12.8847,Sageraea elliptica,Annonaceae,Mangrove,T,2
1627,1-And-219,Andaman,92.8765,12.8847,Tabernaemontana alternifolia,Apocynaceae,Mangrove,T,1
1634,1-And-219,Andaman,92.8765,12.8847,Tabernaemontana alternifolia,Apocynaceae,Mangrove,T,2
1623,1-And-219,Andaman,92.8765,12.8847,Caryota mitis,Arecaceae,Mangrove,T,1
1624,1-And-219,Andaman,92.8765,12.8847,Diospyros montana,Ebenaceae,Mangrove,T,2
1630,1-And-219,Andaman,92.8765,12.8847,Diospyros crumenata,Ebenaceae,Mangrove,T,2
1631,1-And-219,Andaman,92.8765,12.8847,Mallotus philippensis,Euphorbiaceae,Mangrove,T,2
1618,1-And-219,Andaman,92.8765,12.8847,Albizia lebbeck,Fabaceae,Mangrove,T,1
1619,1-And-219,Andaman,92.8765,12.8847,Dalbergia confertiflora,Fabaceae,Mangrove,C,1
1625,1-And-219,Andaman,92.8765,12.8847,Knema andamanica,Myristicaceae,Mangrove,T,1
1620,1-And-219,Andaman,92.8765,12.8847,Ochna integerrima,Ochnaceae,Mangrove,T,1
1626,1-And-219,Andaman,92.8765,12.8847,Ochna integerrima,Ochnaceae,Mangrove,T,2
1622,1-And-219,Andaman,92.8765,12.8847,Bambusa schizostachyoides,Poaceae,Mangrove,S,5
1628,1-And-219,Andaman,92.8765,12.8847,Bambusa schizostachyoides,Poaceae,Mangrove,S,233
1629,1-And-219,Andaman,92.8765,12.8847,Atalantia monophylla,Rutaceae,Mangrove,T,8
1632,1-And-219,Andaman,92.8765,12.8847,Pterospermum aceroides,Sterculiaceae,Mangrove,S,2
1621,1-And-219,Andaman,92.8765,12.8847,Tectona grandis,Verbanaceae,Mangrove,T,1
1644,1-And-22,Andaman,92.7879,12.1680,Staurogyne lanceolata,Acanthaceae,Tropical Semi-evergreen,H,10
1640,1-And-22,Andaman,92.7879,12.1680,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,1
1656,1-And-22,Andaman,92.7879,12.1680,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,13
1661,1-And-22,Andaman,92.7879,12.1680,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,4
1642,1-And-22,Andaman,92.7879,12.1680,Amorphophallus longistylus,Araceae,Tropical Semi-evergreen,H,1
1658,1-And-22,Andaman,92.7879,12.1680,Calamus longisetus,Arecaceae,Tropical Semi-evergreen,C,3
1657,1-And-22,Andaman,92.7879,12.1680,Melanthera biflora,Asteraceae,Tropical Semi-evergreen,H,1
1635,1-And-22,Andaman,92.7879,12.1680,Canarium euphyllum,Burseraceae,Tropical Semi-evergreen,T,1
1648,1-And-22,Andaman,92.7879,12.1680,Calophyllum inophyllum,Clusiaceae,Tropical Semi-evergreen,T,11
1664,1-And-22,Andaman,92.7879,12.1680,Calophyllum inophyllum,Clusiaceae,Tropical Semi-evergreen,T,22
1641,1-And-22,Andaman,92.7879,12.1680,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
1650,1-And-22,Andaman,92.7879,12.1680,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,2
1659,1-And-22,Andaman,92.7879,12.1680,Diospyros undulata,Ebenaceae,Tropical Semi-evergreen,T,2
1653,1-And-22,Andaman,92.7879,12.1680,Mallotus philippensis,Euphorbiaceae,Tropical Semi-evergreen,T,1
1638,1-And-22,Andaman,92.7879,12.1680,Pterocarpus dalbergioides,Fabaceae,Tropical Semi-evergreen,T,1
1649,1-And-22,Andaman,92.7879,12.1680,Derris scandens,Fabaceae,Tropical Semi-evergreen,C,1
1652,1-And-22,Andaman,92.7879,12.1680,Leea indica,Leeaceae,Tropical Semi-evergreen,S,4
1660,1-And-22,Andaman,92.7879,12.1680,Leea indica,Leeaceae,Tropical Semi-evergreen,S,1
1637,1-And-22,Andaman,92.7879,12.1680,Lagerstroemia hypoleuca,Lythraceae,Tropical Semi-evergreen,T,1
1651,1-And-22,Andaman,92.7879,12.1680,Lagerstroemia hypoleuca,Lythraceae,Tropical Semi-evergreen,T,7
1645,1-And-22,Andaman,92.7879,12.1680,Phrynium pubinerve,Marantaceae,Tropical Semi-evergreen,H,2
1646,1-And-22,Andaman,92.7879,12.1680,Phrynium pubinerve,Marantaceae,Tropical Semi-evergreen,H,3
1662,1-And-22,Andaman,92.7879,12.1680,Artocarpus lakoocha,Moraceae,Tropical Semi-evergreen,T,6
1636,1-And-22,Andaman,92.7879,12.1680,Endocomia macrocoma,Myristicaceae,Tropical Semi-evergreen,T,1
1643,1-And-22,Andaman,92.7879,12.1680,Cyrtococcum patens,Poaceae,Tropical Semi-evergreen,H,1
1647,1-And-22,Andaman,92.7879,12.1680,Atalantia monophylla,Rutaceae,Tropical Semi-evergreen,T,4
1663,1-And-22,Andaman,92.7879,12.1680,Atalantia monophylla,Rutaceae,Tropical Semi-evergreen,T,8
1655,1-And-22,Andaman,92.7879,12.1680,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,2
1639,1-And-22,Andaman,92.7879,12.1680,Pterospermum acerifolium,Sterculiaceae,Tropical Semi-evergreen,T,1
1654,1-And-22,Andaman,92.7879,12.1680,Pterospermum acerifolium,Sterculiaceae,Tropical Semi-evergreen,T,2
1665,1-And-220,Andaman,92.8667,12.8833,Avicennia officinalis,Avicenniaceae,Secondary tropical evergreen,T,1
1666,1-And-220,Andaman,92.8667,12.8833,Rhizophora mucronata,Rhizophoraceae,Secondary tropical evergreen,T,1
1677,1-And-221,Andaman,92.8502,12.8642,Calamus palustris,Arecaceae,Mangrove,T,1
1678,1-And-221,Andaman,92.8502,12.8642,Daemonorops acamptostachys,Arecaceae,Mangrove,T,1
1671,1-And-221,Andaman,92.8502,12.8642,Diospyros crumenata,Ebenaceae,Mangrove,T,3
1672,1-And-221,Andaman,92.8502,12.8642,Diospyros marmorata,Ebenaceae,Mangrove,T,1
1681,1-And-221,Andaman,92.8502,12.8642,Diospyros marmorata,Ebenaceae,Mangrove,T,8
1674,1-And-221,Andaman,92.8502,12.8642,Pongamia pinnata,Fabaceae,Mangrove,T,11
1682,1-And-221,Andaman,92.8502,12.8642,Pongamia glabra,Fabaceae,Mangrove,T,8
1668,1-And-221,Andaman,92.8502,12.8642,Lagerstroemia hypoleuca,Lythraceae,Mangrove,T,1
1670,1-And-221,Andaman,92.8502,12.8642,Stachyphrynium placentarium,Marantaceae,Mangrove,H,6
1667,1-And-221,Andaman,92.8502,12.8642,Ficus nervosa,Moraceae,Mangrove,T,1
1673,1-And-221,Andaman,92.8502,12.8642,Pogonatherum paniceum,Poaceae,Mangrove,H,33
1679,1-And-221,Andaman,92.8502,12.8642,Gigantochloa nigrociliata,Poaceae,Mangrove,S,128
1680,1-And-221,Andaman,92.8502,12.8642,Dinochloa andamanica,Poaceae,Mangrove,S,20
1675,1-And-221,Andaman,92.8502,12.8642,Pterospermum aceroides,Sterculiaceae,Mangrove,S,1
1669,1-And-221,Andaman,92.8502,12.8642,Tectona grandis,Verbanaceae,Mangrove,T,1
1676,1-And-221,Andaman,92.8502,12.8642,Tectona grandis,Verbanaceae,Mangrove,T,5
1686,1-And-222,Andaman,92.8483,12.8604,Anaxagorea luzonensis,Annonaceae,Mangrove,S,1
1687,1-And-222,Andaman,92.8483,12.8604,Elaeocarpus rugosus,Euphorbiaceae,Mangrove,T,1
1684,1-And-222,Andaman,92.8483,12.8604,Pterocarpus dalbergioides,Fabaceae,Mangrove,T,1
1689,1-And-222,Andaman,92.8483,12.8604,Pongamia pinnata,Fabaceae,Mangrove,T,1
1685,1-And-222,Andaman,92.8483,12.8604,Stachyphrynium placentarium,Marantaceae,Mangrove,H,1
1683,1-And-222,Andaman,92.8483,12.8604,Ficus nervosa,Moraceae,Mangrove,T,1
1691,1-And-222,Andaman,92.8483,12.8604,Gigantochloa nigrociliata,Poaceae,Mangrove,S,1034
1692,1-And-222,Andaman,92.8483,12.8604,Dinochloa andamanica,Poaceae,Mangrove,S,8
1688,1-And-222,Andaman,92.8483,12.8604,Ixora finlaysoniana,Rubiaceae,Mangrove,S,2
1690,1-And-222,Andaman,92.8483,12.8604,Pterospermum aceroides,Sterculiaceae,Mangrove,S,4
1693,1-And-222,Andaman,92.8483,12.8604,Pterospermum aceroides,Sterculiaceae,Mangrove,S,12
1697,1-And-223,Andaman,92.8591,12.8494,Mangifera sylvatica,Anacardiaceae,Tropical Moist deciduous,T,1
1714,1-And-223,Andaman,92.8591,12.8494,Leea guineense,Anacardiaceae,Tropical Moist deciduous,T,6
1700,1-And-223,Andaman,92.8591,12.8494,Uvaria cordata,Annonaceae,Tropical Moist deciduous,C,1
1709,1-And-223,Andaman,92.8591,12.8494,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,1
1717,1-And-223,Andaman,92.8591,12.8494,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,2
1701,1-And-223,Andaman,92.8591,12.8494,Colocasia esculenta,Araceae,Tropical Moist deciduous,T,2
1710,1-And-223,Andaman,92.8591,12.8494,Calamus palustris,Arecaceae,Tropical Moist deciduous,T,9
1712,1-And-223,Andaman,92.8591,12.8494,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,8
1694,1-And-223,Andaman,92.8591,12.8494,Diospyros crumenata,Ebenaceae,Tropical Moist deciduous,T,1
1703,1-And-223,Andaman,92.8591,12.8494,Derris andamanica,Fabaceae,Tropical Moist deciduous,C,3
1711,1-And-223,Andaman,92.8591,12.8494,Leea guineense,Leeaceae,Tropical Moist deciduous,T,3
1696,1-And-223,Andaman,92.8591,12.8494,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
1702,1-And-223,Andaman,92.8591,12.8494,Phrynium pubinerve,Marantaceae,Tropical Moist deciduous,H,58
1695,1-And-223,Andaman,92.8591,12.8494,Dysoxylon arborescens,Meliaceae,Tropical Moist deciduous,T,1
1704,1-And-223,Andaman,92.8591,12.8494,Ficus rumphii,Moraceae,Tropical Moist deciduous,T,2
1705,1-And-223,Andaman,92.8591,12.8494,Maesa andamanica,Myrsinaceae,Tropical Moist deciduous,S,1
1713,1-And-223,Andaman,92.8591,12.8494,Maesa andamanica,Myrsinaceae,Tropical Moist deciduous,S,5
1715,1-And-223,Andaman,92.8591,12.8494,Maesa andamanica,Myrsinaceae,Tropical Moist deciduous,S,10
1706,1-And-223,Andaman,92.8591,12.8494,Ochna integerrima,Ochnaceae,Tropical Moist deciduous,T,2
1707,1-And-223,Andaman,92.8591,12.8494,Podocarpus neriifolius,Podocarpaceae,Tropical Moist deciduous,T,1
1698,1-And-223,Andaman,92.8591,12.8494,Pterospermum acerifolium,Sterculiaceae,Tropical Moist deciduous,T,1
1708,1-And-223,Andaman,92.8591,12.8494,Pterospermum aceroides,Sterculiaceae,Tropical Moist deciduous,S,1
1716,1-And-223,Andaman,92.8591,12.8494,Pterospermum aceroides,Sterculiaceae,Tropical Moist deciduous,S,14
1699,1-And-223,Andaman,92.8591,12.8494,Tectona grandis,Verbanaceae,Tropical Moist deciduous,T,1
1718,1-And-223,Andaman,92.8591,12.8494,Tectona grandis,Verbanaceae,Tropical Moist deciduous,T,2
1729,1-And-224,Andaman,92.9659,12.5215,Sageraea elliptica,Annonaceae,Tropical Semi-evergreen,T,60
1725,1-And-224,Andaman,92.9659,12.5215,Calamus longisetus,Arecaceae,Tropical Semi-evergreen,C,2
1726,1-And-224,Andaman,92.9659,12.5215,Korthalsia laciniosa,Arecaceae,Tropical Semi-evergreen,S,2
1720,1-And-224,Andaman,92.9659,12.5215,Garcinia xanthochymus,Clusiaceae,Tropical Semi-evergreen,T,1
1728,1-And-224,Andaman,92.9659,12.5215,Elaeagnus latifolia,Elaeagnaceae,Tropical Semi-evergreen,S,12
1723,1-And-224,Andaman,92.9659,12.5215,Leea guineense,Leeaceae,Tropical Semi-evergreen,T,9
1722,1-And-224,Andaman,92.9659,12.5215,Streblus asper,Moraceae,Tropical Semi-evergreen,T,1
1730,1-And-224,Andaman,92.9659,12.5215,Streblus asper,Moraceae,Tropical Semi-evergreen,T,10
1721,1-And-224,Andaman,92.9659,12.5215,Myristica andamanica,Myristicaceae,Tropical Semi-evergreen,T,1
1727,1-And-224,Andaman,92.9659,12.5215,Ardisia andamanica,Myrsinaceae,Tropical Semi-evergreen,S,4
1731,1-And-224,Andaman,92.9659,12.5215,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,8
1724,1-And-224,Andaman,92.9659,12.5215,Pterospermum aceroides,Sterculiaceae,Tropical Semi-evergreen,S,1
1719,1-And-224,Andaman,92.9659,12.5215,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
1746,1-And-225,Andaman,92.9659,12.5215,Semecarpus prainii,Anacardiaceae,Tropical Semi-evergreen,T,2
1744,1-And-225,Andaman,92.9659,12.5215,Sageraea elliptica,Annonaceae,Tropical Semi-evergreen,T,9
1738,1-And-225,Andaman,92.9659,12.5215,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,1
1748,1-And-225,Andaman,92.9659,12.5215,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,2
1739,1-And-225,Andaman,92.9659,12.5215,Calamus longisetus,Arecaceae,Tropical Semi-evergreen,C,3
1740,1-And-225,Andaman,92.9659,12.5215,Caryota mitis,Arecaceae,Tropical Semi-evergreen,T,1
1747,1-And-225,Andaman,92.9659,12.5215,Striga asiatica,Ebenaceae,Tropical Semi-evergreen,T,1
1734,1-And-225,Andaman,92.9659,12.5215,Mallotus actinoneurus,Euphorbiaceae,Tropical Semi-evergreen,T,1
1735,1-And-225,Andaman,92.9659,12.5215,Myristica andamanica,Myristicaceae,Tropical Semi-evergreen,T,1
1742,1-And-225,Andaman,92.9659,12.5215,Knema cinerea,Myristicaceae,Tropical Semi-evergreen,T,5
1733,1-And-225,Andaman,92.9659,12.5215,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,1
1737,1-And-225,Andaman,92.9659,12.5215,Pometia pinnata,Sapindaceae,Tropical Semi-evergreen,T,1
1745,1-And-225,Andaman,92.9659,12.5215,Schleichera oleosa,Sapindaceae,Tropical Semi-evergreen,T,1
1736,1-And-225,Andaman,92.9659,12.5215,Planchonella longipetiolata,Sapotaceae,Tropical Semi-evergreen,T,1
1741,1-And-225,Andaman,92.9659,12.5215,Harrisonia perforata,Simaroubaceae,Tropical Semi-evergreen,S,1
1743,1-And-225,Andaman,92.9659,12.5215,Pterospermum aceroides,Sterculiaceae,Tropical Semi-evergreen,S,1
1732,1-And-225,Andaman,92.9659,12.5215,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
1752,1-And-226,Andaman,92.9736,12.5378,Bouea oppositifolia,Anacardiaceae,Secondary tropical evergreen,T,1
1758,1-And-226,Andaman,92.9736,12.5378,Mangifera sylvatica,Anacardiaceae,Secondary tropical evergreen,T,1
1761,1-And-226,Andaman,92.9736,12.5378,Semecarpus prainii,Anacardiaceae,Secondary tropical evergreen,T,1
1769,1-And-226,Andaman,92.9736,12.5378,Bouea oppositifolia,Anacardiaceae,Secondary tropical evergreen,T,2
1777,1-And-226,Andaman,92.9736,12.5378,Semecarpus prainii,Anacardiaceae,Secondary tropical evergreen,T,2
1784,1-And-226,Andaman,92.9736,12.5378,Semecarpus prainii,Anacardiaceae,Secondary tropical evergreen,T,2
1766,1-And-226,Andaman,92.9736,12.5378,Angiopteris lygodiifolia,Angiopteridaceae,Secondary tropical evergreen,H,4
1774,1-And-226,Andaman,92.9736,12.5378,Polyalthia cerasoides,Annonaceae,Secondary tropical evergreen,T,233
1776,1-And-226,Andaman,92.9736,12.5378,Sageraea elliptica,Annonaceae,Secondary tropical evergreen,T,6
1780,1-And-226,Andaman,92.9736,12.5378,Anaxagorea luzonensis,Annonaceae,Secondary tropical evergreen,S,6
1782,1-And-226,Andaman,92.9736,12.5378,Anaxagorea luzonensis,Annonaceae,Secondary tropical evergreen,S,12
1764,1-And-226,Andaman,92.9736,12.5378,Tabernaemontana alternifolia,Apocynaceae,Secondary tropical evergreen,T,1
1786,1-And-226,Andaman,92.9736,12.5378,Tabernaemontana alternifolia,Apocynaceae,Secondary tropical evergreen,T,6
1770,1-And-226,Andaman,92.9736,12.5378,Calamus longisetus,Arecaceae,Secondary tropical evergreen,C,3
1781,1-And-226,Andaman,92.9736,12.5378,Calamus longisetus,Arecaceae,Secondary tropical evergreen,C,4
1783,1-And-226,Andaman,92.9736,12.5378,Calophyllum inophyllum,Clusiaceae,Secondary tropical evergreen,T,4
1756,1-And-226,Andaman,92.9736,12.5378,Dipterocarpus turbinatus,Dipterocarpaceae,Secondary tropical evergreen,T,1
1757,1-And-226,Andaman,92.9736,12.5378,Hopea odorata,Dipterocarpaceae,Secondary tropical evergreen,T,1
1763,1-And-226,Andaman,92.9736,12.5378,Striga asiatica,Ebenaceae,Secondary tropical evergreen,T,1
1779,1-And-226,Andaman,92.9736,12.5378,Striga asiatica,Ebenaceae,Secondary tropical evergreen,T,4
1755,1-And-226,Andaman,92.9736,12.5378,Cleidion javanicum,Euphorbiaceae,Secondary tropical evergreen,T,1
1749,1-And-226,Andaman,92.9736,12.5378,Aglaia lawii,Meliaceae,Secondary tropical evergreen,T,1
1750,1-And-226,Andaman,92.9736,12.5378,Artocarpus lakoocha,Moraceae,Secondary tropical evergreen,T,1
1778,1-And-226,Andaman,92.9736,12.5378,Streblus asper,Moraceae,Secondary tropical evergreen,T,4
1759,1-And-226,Andaman,92.9736,12.5378,Myristica andamanica,Myristicaceae,Secondary tropical evergreen,T,1
1772,1-And-226,Andaman,92.9736,12.5378,Myristica andamanica,Myristicaceae,Secondary tropical evergreen,T,3
1760,1-And-226,Andaman,92.9736,12.5378,Pandanus tectorius,Pandanaceae,Secondary tropical evergreen,T,1
1773,1-And-226,Andaman,92.9736,12.5378,Podocarpus neriifolius,Podocarpaceae,Secondary tropical evergreen,T,2
1751,1-And-226,Andaman,92.9736,12.5378,Astragalus hamosus,Polygalaceae,Secondary tropical evergreen,H,1
1765,1-And-226,Andaman,92.9736,12.5378,Xanthophyllum andamanicum,Polygalaceae,Secondary tropical evergreen,T,1
1753,1-And-226,Andaman,92.9736,12.5378,Canthium glabrum,Rubiaceae,Secondary tropical evergreen,T,1
1775,1-And-226,Andaman,92.9736,12.5378,Psychotria sarmentosa,Rubiaceae,Secondary tropical evergreen,S,1
1768,1-And-226,Andaman,92.9736,12.5378,Acronychia pedunculata,Rutaceae,Secondary tropical evergreen,S,6
1771,1-And-226,Andaman,92.9736,12.5378,Ganophyllum falcatum,Sapindaceae,Secondary tropical evergreen,T,1
1785,1-And-226,Andaman,92.9736,12.5378,Striga asiatica,Scorphulariaceae,Secondary tropical evergreen,T,10
1762,1-And-226,Andaman,92.9736,12.5378,Sterculia villosa,Sterculiaceae,Secondary tropical evergreen,T,1
1754,1-And-226,Andaman,92.9736,12.5378,Celtis timorensis,Ulmaceae,Secondary tropical evergreen,T,1
1767,1-And-226,Andaman,92.9736,12.5378,Cheilocostus speciosus,Zingiberaceae,Secondary tropical evergreen,H,3
1806,1-And-227,Andaman,92.9567,12.5321,Bouea oppositifolia,Anacardiaceae,Degraded forest,T,1
1788,1-And-227,Andaman,92.9567,12.5321,Alstonia kurzii,Apocynaceae,Degraded forest,T,1
1803,1-And-227,Andaman,92.9567,12.5321,Tabernaemontana alternifolia,Apocynaceae,Degraded forest,T,1
1798,1-And-227,Andaman,92.9567,12.5321,Garcinia xanthochymus,Clusiaceae,Degraded forest,T,1
1809,1-And-227,Andaman,92.9567,12.5321,Mesua ferrea,Clusiaceae,Degraded forest,T,1
1795,1-And-227,Andaman,92.9567,12.5321,Dillenia indica,Dilleniaceae,Degraded forest,T,1
1796,1-And-227,Andaman,92.9567,12.5321,Diospyros marmorata,Ebenaceae,Degraded forest,T,1
1808,1-And-227,Andaman,92.9567,12.5321,Diospyros marmorata,Ebenaceae,Degraded forest,T,1
1791,1-And-227,Andaman,92.9567,12.5321,Bischofia javanica,Euphorbiaceae,Degraded forest,T,1
1793,1-And-227,Andaman,92.9567,12.5321,Cleidion javanicum,Euphorbiaceae,Degraded forest,T,1
1807,1-And-227,Andaman,92.9567,12.5321,Cleidion javanicum,Euphorbiaceae,Degraded forest,T,7
1815,1-And-227,Andaman,92.9567,12.5321,Cleidion javanicum,Euphorbiaceae,Degraded forest,T,12
1802,1-And-227,Andaman,92.9567,12.5321,Strychnos wallichiana,Loganiaceae,Degraded forest,C,1
1787,1-And-227,Andaman,92.9567,12.5321,Aglaia lawii,Meliaceae,Degraded forest,T,1
1797,1-And-227,Andaman,92.9567,12.5321,Ficus nervosa,Moraceae,Degraded forest,T,1
1812,1-And-227,Andaman,92.9567,12.5321,Streblus asper,Moraceae,Degraded forest,T,4
